comment_id,video_id,comment_text,entity,entity_type,sentiment_label,issue_category,topic_name
UgzbMtPnNrZ8tLTbgyp4AaABAg,3hPoEmlBQdY,samsung's teach is just awesome!!!,samsung,ORG,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgzbMtPnNrZ8tLTbgyp4AaABAg,3hPoEmlBQdY,samsung's teach is just awesome!!!,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgzFmruUCOoAgVfuaK54AaABAg,3hPoEmlBQdY,iphone be like need to copy that really fast and sell it in 10000000 us,iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Price / Value,S25 vs S24 / iPhone Pro Max Comparison
UgwDMh_IlNTewxpBddh4AaABAg,3hPoEmlBQdY,"circle it, find it. so basically google lens.",google,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,Upgrade Cycle / Yearly Phone Changes
UgzgC-iKWWPCr2W_cQN4AaABAg,3hPoEmlBQdY,"i believe samsung should bring back chargers to phone packs, charger is an essential feature of a phone. can't spend such amount on a phone and start looking for a compatible charger it makes no sense.",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,canada,GPE,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,galaxy s24,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,galaxy s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
Ugyvtq5GEGA4N1guymV4AaABAg,3hPoEmlBQdY,i am watching from canada on a samsung galaxy s24 ultra that we got from freedom mobile in ellington square a few weeks ago.,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Other,"AI, Battery, Camera and Feature Discussion"
UgxooY1zO2L01Y3ci994AaABAg,3hPoEmlBQdY,samsung always on display is not bright enough and you cant adjust the brightness. can you add a brightness button foe always on display like before,samsung,ORG,negative,Display / Screen,Buying Decision / Value Discussion
UgxooY1zO2L01Y3ci994AaABAg,3hPoEmlBQdY,samsung always on display is not bright enough and you cant adjust the brightness. can you add a brightness button foe always on display like before,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Display / Screen,Buying Decision / Value Discussion
Ugy0AJ8cGCmSapd5KjR4AaABAg,3hPoEmlBQdY,wow samsung this is your best phone ever,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgyDBbw5sqDYry2GKd54AaABAg,3hPoEmlBQdY,fun fact galaxy font named samsung sans bold,samsung,ORG,positive,Other,Galaxy Models / S23-S24-S25 Series
UgyDBbw5sqDYry2GKd54AaABAg,3hPoEmlBQdY,fun fact galaxy font named samsung sans bold,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,Galaxy Models / S23-S24-S25 Series
UgyDBbw5sqDYry2GKd54AaABAg,3hPoEmlBQdY,fun fact galaxy font named samsung sans bold,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,Other,Galaxy Models / S23-S24-S25 Series
UgwxrARnQHLgjMs-KvR4AaABAg,3hPoEmlBQdY,"don't purchase samsung galaxy flagship mobile hand set s21, 22, 23 24 ultra. after a period of time within in a year. it started creating problems in the screen and other technical issues which on later part not being addressed by the samsung company. it's scam",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Display / Screen,Fake Products / Screen / Camera Concerns
UgwxrARnQHLgjMs-KvR4AaABAg,3hPoEmlBQdY,"don't purchase samsung galaxy flagship mobile hand set s21, 22, 23 24 ultra. after a period of time within in a year. it started creating problems in the screen and other technical issues which on later part not being addressed by the samsung company. it's scam",galaxy,CUSTOM_PRODUCT_OR_BRAND,negative,Display / Screen,Fake Products / Screen / Camera Concerns
Ugx0ne1J04BG8lRS3lx4AaABAg.A50JjOR6LqfA53F9tjRQnb,3hPoEmlBQdY,nice also you might think it isnt good for the first week because you are so used to iphone and iphone ui,iphone,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,S25 vs S24 / iPhone Pro Max Comparison
UgzoBdtCCxElj5CfRaJ4AaABAg,3hPoEmlBQdY,i love you samsung you are the best company,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgzWceCCL3evSzOrF7x4AaABAg,3hPoEmlBQdY,the best phone ever. f apple apple is so worst,apple,CUSTOM_PRODUCT_OR_BRAND,negative,Positive Feedback,General Samsung / Apple Discussion
UgxECQeu1pUaQXf50jF4AaABAg.A4oCNlt56PGA53FKYgR8Rx,3hPoEmlBQdY,you should see the iphone 16 leaks,iphone,CUSTOM_PRODUCT_OR_BRAND,negative,S-Pen / Features,S-Pen / Bluetooth Removal
UgyGccW_FYv-dtei13t4AaABAg,3hPoEmlBQdY,apple turned off their comment section to avoid controversy. but still they can't rid of it..! but samsung always different,apple,ORG,negative,Other,General Samsung / Apple Discussion
UgyGccW_FYv-dtei13t4AaABAg,3hPoEmlBQdY,apple turned off their comment section to avoid controversy. but still they can't rid of it..! but samsung always different,samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Other,General Samsung / Apple Discussion
UgyGccW_FYv-dtei13t4AaABAg,3hPoEmlBQdY,apple turned off their comment section to avoid controversy. but still they can't rid of it..! but samsung always different,apple,CUSTOM_PRODUCT_OR_BRAND,negative,Other,General Samsung / Apple Discussion
UgxDmbTlsxdnfNWtgDl4AaABAg,3hPoEmlBQdY,samsung here me out s25 allow samsung ai to use all apes the way u want it to merging bixby galaxy ai and chat get,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgxDmbTlsxdnfNWtgDl4AaABAg,3hPoEmlBQdY,samsung here me out s25 allow samsung ai to use all apes the way u want it to merging bixby galaxy ai and chat get,galaxy,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgxDmbTlsxdnfNWtgDl4AaABAg,3hPoEmlBQdY,samsung here me out s25 allow samsung ai to use all apes the way u want it to merging bixby galaxy ai and chat get,bixby,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Galaxy Models / S23-S24-S25 Series
UgysfWyjYBFTb6Yma6l4AaABAg,3hPoEmlBQdY,"i'm completely shocked with how false the advertisement around this phone is. i just purchased it and for 1,500 dollars it's an absolutely basic phone. the pictures are extremely pixelate on close inspection. the 10x is incredibly blurry and very different from what is sold to clients on the promotional videos. the macro feature no longer exists. there's no space for an sd card. and more. it's the heaviest phone i've had in my life also. in a world of corporate machiavellism, i absolutely believe samsung put themselves on top of all those best smartphones i read carefully for 3 weeks before being this waste of money.",samsung,CUSTOM_PRODUCT_OR_BRAND,negative,Camera,Buying Decision / Value Discussion
Ugw3t8JOTKevaAZp-vN4AaABAg,3hPoEmlBQdY,i'm very disappointed with apple phones feel like boycotting.,apple,CUSTOM_PRODUCT_OR_BRAND,negative,Price / Value,General Samsung / Apple Discussion
UgzpRtm13x2qgPT-tod4AaABAg.A4QKPo0EogmA5H3SX3r71J,3hPoEmlBQdY,s25 ultra is getting a stronger camera with a new built frame and a but larger display it's all i know in the leaks it's gonna be 6'9 inch instead of the others 6'8 inch display,s25 ultra,CUSTOM_PRODUCT_OR_BRAND,positive,Camera,"AI, Battery, Camera and Feature Discussion"
UgyE_GhSyRKFt7dUzz94AaABAg,3hPoEmlBQdY,why s24 ultra same size as s22 ultra and s23 ultra....it should be at 7 or more,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Design / Build,"AI, Battery, Camera and Feature Discussion"
Ugyx7Fc1Caj_DgoN9aJ4AaABAg.A4K-5EmUifUA4KLc-XzEbi,3hPoEmlBQdY,and im a big fan of samsung,samsung,ORG,positive,Other,Fake Products / Screen / Camera Concerns
Ugyx7Fc1Caj_DgoN9aJ4AaABAg.A4K-5EmUifUA4KLc-XzEbi,3hPoEmlBQdY,and im a big fan of samsung,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Other,Fake Products / Screen / Camera Concerns
UgwJxSOK42fVLBve1394AaABAg,3hPoEmlBQdY,i ll sell my iphone 15 pro max to buy samsung s24 ultra,samsung,ORG,neutral,Positive Feedback,S-Pen / Bluetooth Removal
UgwJxSOK42fVLBve1394AaABAg,3hPoEmlBQdY,i ll sell my iphone 15 pro max to buy samsung s24 ultra,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Positive Feedback,S-Pen / Bluetooth Removal
UgwJxSOK42fVLBve1394AaABAg,3hPoEmlBQdY,i ll sell my iphone 15 pro max to buy samsung s24 ultra,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Positive Feedback,S-Pen / Bluetooth Removal
UgwJxSOK42fVLBve1394AaABAg,3hPoEmlBQdY,i ll sell my iphone 15 pro max to buy samsung s24 ultra,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,Positive Feedback,S-Pen / Bluetooth Removal
UgwJxSOK42fVLBve1394AaABAg.A4JEzzBMOpwA4bEIgXuoiB,3hPoEmlBQdY,"man , wait for samsung s25 ultra",samsung,ORG,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion"
UgwJxSOK42fVLBve1394AaABAg.A4JEzzBMOpwA4bEIgXuoiB,3hPoEmlBQdY,"man , wait for samsung s25 ultra",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion"
UgwJxSOK42fVLBve1394AaABAg.A4JEzzBMOpwA4bEIgXuoiB,3hPoEmlBQdY,"man , wait for samsung s25 ultra",s25 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion"
UgwugTx7dSF445ed7JV4AaABAg,3hPoEmlBQdY,"ه نوشتار با دوربین hi, what is the price of galaxy s24?",نوشتار با,PERSON,neutral,Price / Value,"AI, Battery, Camera and Feature Discussion"
UgwugTx7dSF445ed7JV4AaABAg,3hPoEmlBQdY,"ه نوشتار با دوربین hi, what is the price of galaxy s24?",galaxy,CUSTOM_PRODUCT_OR_BRAND,neutral,Price / Value,"AI, Battery, Camera and Feature Discussion"
UgwugTx7dSF445ed7JV4AaABAg,3hPoEmlBQdY,"ه نوشتار با دوربین hi, what is the price of galaxy s24?",galaxy s24,CUSTOM_PRODUCT_OR_BRAND,neutral,Price / Value,"AI, Battery, Camera and Feature Discussion"
Ugwuh43QH7SHMycnIYB4AaABAg,3hPoEmlBQdY,samsung is my favorite mobile company for ever,samsung,ORG,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
Ugwuh43QH7SHMycnIYB4AaABAg,3hPoEmlBQdY,samsung is my favorite mobile company for ever,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Positive Feedback,Galaxy Models / S23-S24-S25 Series
UgyZC8T9RWtPsQzFI054AaABAg,3hPoEmlBQdY,"finally , watching this video from my samsung s24 ultra",samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,"AI, Battery, Camera and Feature Discussion"
UgyZC8T9RWtPsQzFI054AaABAg,3hPoEmlBQdY,"finally , watching this video from my samsung s24 ultra",s24 ultra,CUSTOM_PRODUCT_OR_BRAND,neutral,Camera,"AI, Battery, Camera and Feature Discussion"
Ugy2ic4_lIQ4gH8sTbl4AaABAg,3hPoEmlBQdY,"don't buy this phone, there is an issue with the ear speaker, i went to samsung support center, and they said it's a software issue, and they did a new software and the issue still the same. i am not able to do any calls, seems there is a big issue with the motherboard that even samsung is not aware of. don't buy.",samsung,CUSTOM_PRODUCT_OR_BRAND,positive,AI / Gemini,Buying Decision / Value Discussion
UgyYUxqoxw1rAIx65aF4AaABAg,3hPoEmlBQdY,switching from iphone to samsung soon,samsung,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,S-Pen / Bluetooth Removal
UgyYUxqoxw1rAIx65aF4AaABAg,3hPoEmlBQdY,switching from iphone to samsung soon,iphone,CUSTOM_PRODUCT_OR_BRAND,neutral,Other,S-Pen / Bluetooth Removal
UgzPVUJIU4bfXcUTcc94AaABAg,3hPoEmlBQdY,it's all about samsung shout out to wise samsung fans who knows good things,samsung,CUSTOM_PRODUCT_OR_BRAND,positive,Design / Build,General Samsung / Apple Discussion
Ugw2L9zXN5cAnTAYJad4AaABAg,3hPoEmlBQdY,looking forward to buy s24 ultra lost my s22 ultra 4wiks ago,s24 ultra,CUSTOM_PRODUCT_OR_BRAND,negative,Customer Support / Warranty,"AI, Battery, Camera and Feature Discussion"
UgxG9J4e9NjSl7Lvv0N4AaABAg,3hPoEmlBQdY,i have been waiting for a collar between samsung and google for ages. remember when all had that argument and sued eachother or whatever? long time ago but i've been wanting ever since for you 2 to get over it and work together to make the best phone ever,samsung,ORG,positive,AI / Gemini,Fake Products / Screen / Camera Concerns
