comment_id,clean_comment,sentiment_label,issue_category,topic_name,cluster_id,persona,svd_x,svd_y
UgyJUDKlFdyXlZkNGSJ4AaABAg,"switching to an android device, specially to the galaxy s series is a choice you'll never regret of it!",positive,Software / One UI,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.2710677059452345,-0.003912203356770672
UgyB0yAjK7fXrwC7Eyd4AaABAg,will picture be as bad as on 24 ultra. 1 year later they still didn't fix overprocessing of photos that ruins everything. i'm still frustrated as quick fix can solve everything. every picture is ok first 1 2s until they are processed and ruined,negative,Camera,General Samsung / Apple Discussion,1,Galaxy Upgrade-Cycle Followers,0.4171181200904806,0.23606732635068842
UgyVpNNWrdC6lrhL_S94AaABAg.ADbk-j9Tj0QADcbwdyRyQu,not to mention they killed the 10x zoom with the 24.,negative,Camera,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.2776724468316738,0.06520811914706177
Ugy8iGSAOov7fEGT1P94AaABAg,"don't buy the s25 ultra battery capacity still stuck with a 5,000mah battery, while other brands are offering 6,000mah or more. charging speed maximum remains at 45w, with no improvement in this area. s pen downgrade bluetooth functionality has been removed from the s pen, which is a major step backward.",negative,Battery / Charging,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.39604592291170304,0.22049096621181924
UgyOgxvb80gDFaZGM9F4AaABAg,name of the track 0 58 2 30?,neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.2158623334879252,-0.09486946278164193
UgzwkEJLXjgoPNwHnCd4AaABAg,a phone with a brain,neutral,AI / Gemini,S25 vs S24 / iPhone Pro Max Comparison,6,Phone Buying and Value Seekers,0.316639367082233,-0.2697531448285546
UgyXY3PeupdaQOxfC5N4AaABAg,the phone looks freaking amazing.,positive,Positive Feedback,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.2833154770222311,-0.17441232444409183
UgzXZq-wrxxsV5kqhfx4AaABAg,after watching this i m not buying this garbage,neutral,Other,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.11618401610801508,0.09301227825168225
Ugzs-MANgn-GHY1nLAl4AaABAg.ADbjZd22rQNADccaQwQPK9,yea true right processors are way beyond powerful even the 2016 samsung phones work perfectly fine better than my worst purchase of apple so called pro products,positive,Battery / Charging,S-Pen / Bluetooth Removal,7,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4161939384715549,-0.31353781250933016
Ugzs-MANgn-GHY1nLAl4AaABAg.ADbjZd22rQNADcjTQFUiML,show me the proof. i'll bet the different chip results in different speed.,neutral,Performance / Processor,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.4513841079543968,-0.062332215506117616
Ugzs-MANgn-GHY1nLAl4AaABAg.ADbjZd22rQNADcqq7Z2Lcl,"the different chip results in having riff benchmark score, it is gonna open apes 0.001 secs faster... i bet you it will be the same",neutral,Other,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.5403747517181392,-0.1733334509622515
UgzyhxS4u49F9KCSUg14AaABAg,no big difference with s24 ultra,negative,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.3973875110541297,0.5502087196475298
Ugz22LayHD4RPqBIlfB4AaABAg,i want my midrange now wheres a56,positive,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.08513097058727603,-0.034367158040787917
UgzLTFW4zwJ24pYWP4R4AaABAg,lady's and gentlemen! this is my new phone!,neutral,Positive Feedback,General Samsung / Apple Discussion,6,Phone Buying and Value Seekers,0.25673162017297985,-0.15708449291785428
Ugxe-zHd3-hsvOuOssd4AaABAg,waiting for the s26 ultra before i upgrade. the 25 lineup was not a huge design upgrade,negative,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.28505172694628883,0.25676827616393005
Ugxz0XNOfdb_0A1jJst4AaABAg,"i like your hardware, samsung. but your oneui, i'm sorry.. i'm more of a software oriented person, you got a lot of work to do on your oneui.",positive,Software / One UI,General Samsung / Apple Discussion,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.4041619069382064,-0.1850794218727466
UgwbtJCdoUReZMo0XlF4AaABAg,"call transcript feature sounds scary, but helpful at the same time...",positive,Other,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.11902219963541569,-0.04611417936216588
UgxJdorUp7NA0B2oOM94AaABAg,kicking with galaxy s10 with memory card,positive,Other,Fake Products / Screen / Camera Concerns,2,General Mobile Discussion Audience,0.13209361590657132,0.04732479577382579
UgyKZhDGb9BQb0z-eRp4AaABAg,ow..what about bixby?? everyone not use this!! 1stly update this voice assistant,neutral,AI / Gemini,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.164282067135517,-0.04718645822469007
UgwNZxZ8qU2KZ2nj_fh4AaABAg,"camera lenses look soon cool, and i love the bigger screen. but what happened to the curved screens i loved so much about the s series phones i think i'll be keeping my s23 ultra thanks will wait for the updates and new features",positive,Camera,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.38168469604352095,0.10890365037128616
UgxRlstknVriuEIgYjt4AaABAg,did they remove samsung bixby?,neutral,Other,Galaxy Models / S23-S24-S25 Series,3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2583568066465607,-0.17453503699907336
Ugx5D7CH7QDbKqyzmrh4AaABAg,watching on s24 u but crying to get this boy asap,negative,Other,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.18084919697388213,0.26161835259748173
Ugxw-oIuB04tIVahoj54AaABAg,now it's time to upgrade from s22ultra to s25 ultra,positive,Customer Support / Warranty,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.34153330108963736,0.4049209486228403
UgzMq2gQbzNWSeu83mN4AaABAg,all the advantages of artificial intelligence by google and not samsung,positive,AI / Gemini,"AI, Battery, Camera and Feature Discussion",3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.2652124668595786,-0.19349655198082294
UgwlJqhChUTveAm3DFx4AaABAg,the design is a merge between s21 ultra and z fold 6,positive,Display / Screen,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.3933963954300162,0.395540075584476
UgwT3VCb1aJZOHRj27t4AaABAg,looking very bad but all ok s 24 ultra best looking phone..,positive,Positive Feedback,Upgrade Cycle / Yearly Phone Changes,6,Phone Buying and Value Seekers,0.44672179101614123,0.11052913503079667
UgxK2csS0JJWdMCSNNJ4AaABAg,man i miss huawei so much. they use to innovate at a faster pace when they were allowed to,positive,Price / Value,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.17996898667652433,-0.08180111885618292
Ugxagl2gtidq0bzr9lR4AaABAg,i could've just waited for this instead of the ai ai ai ai ai ai hour long presentation.,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion",4,Galaxy AI Subscription Sceptics,0.18772271907635066,-0.06623252511301891
UgwlGX45uYRHxUjldVN4AaABAg,did you know the samsung ce uses an iphone?,neutral,Other,Galaxy Models / S23-S24-S25 Series,5,iPhone Comparison Shoppers,0.2893530623395208,-0.21827201536216043
Ugxo4v0MEQHejz0_YD14AaABAg,should i upgrade from a52 or get a flip 6 instead?,neutral,Performance / Processor,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.13682241118659844,0.061322309540394894
UgyYKRWA3Hjr7XshOxV4AaABAg,gemini release or samsung phone ?,positive,AI / Gemini,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.44131235745390746,-0.3334130042054347
UgzBDyhQjKA1SWrokVN4AaABAg,i can do all things samsung told in this ad that we can do in s25 on my s23 ultra. what is the point?,neutral,Design / Build,"AI, Battery, Camera and Feature Discussion",1,Galaxy Upgrade-Cycle Followers,0.47338493198754766,0.3274010157657942
UgyOo1zsZWTToi3kyKF4AaABAg,why they downgrade s pen??,neutral,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.16967425892217672,0.038742117283245094
Ugy7pVmnVG9m6yJaGgJ4AaABAg,did gemini launch a phone. am i missing something. who cares if you tell your phone to find restaurants. this hardly seems like a samsung phone launch ad. thanks gemini s25 ultra .,positive,AI / Gemini,Buying Decision / Value Discussion,6,Phone Buying and Value Seekers,0.5715307364352973,0.03581469224358425
Ugy4rSvt2kENZE6JycB4AaABAg,they really showed circle to search in s25 like they did a year ago,positive,AI / Gemini,"AI, Battery, Camera and Feature Discussion",2,General Mobile Discussion Audience,0.2973458495146265,0.0369633781409999
Ugws2Bf25Qz6ymEi9pF4AaABAg,"incredible video, congrats, now it's time to test this beast!!!",positive,Camera,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.1097524626656581,-0.027172671570482112
UgxseoJ8FUp5V9DNKvl4AaABAg,why did you downgraded the s pen,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.16270938637496837,-0.017950893879136415
Ugz7Q_ETOG2RyEMWvsJ4AaABAg,still on s10 and will be for many years to come.,neutral,S-Pen / Features,S-Pen / Bluetooth Removal,2,General Mobile Discussion Audience,0.1292235229431254,-0.04352302192162549
Ugx5jej8yVqxDqq7-px4AaABAg,headphone jack? nope...,neutral,S-Pen / Features,Fake Products / Screen / Camera Concerns,2,General Mobile Discussion Audience,0.02507919840491829,-0.01858892609425429
UgwC-gszN-qJ6VZ3uk14AaABAg,"with all this ai thing, give us non selfie users an under display camera version of a samsung phone. red magic 10 pro image quality of theirs is not that bad.",positive,Camera,S-Pen / Bluetooth Removal,4,Galaxy AI Subscription Sceptics,0.4312094511800092,-0.25360193035607875
UgwbPCQUR3pKsq02vDB4AaABAg,"so.. it s basically the s24, which was the s23, which was the s22, which was the s21???? awesome innovation ape samsung..",positive,Positive Feedback,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.4746926563114772,0.20763537612249056
Ugxga4Kuc2iqNdFip694AaABAg,new s pen doesn't support bluetooth,negative,S-Pen / Features,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.2237109683098823,-0.007390824427262049
UgxIG98mlq2CoBHn-ON4AaABAg.ADbgnePfpb6ADbjh52DJGQ,i'm from s24 i'm staying but i only want that video editing and making a stickers and that live gemini that will help u with ur work part from that nothing,positive,Camera,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.25724546326651626,0.08568512139429496
UgxAS3hSJJjwXhpe1_d4AaABAg,"all i want is best cameras on a phone and a remote to come with it. removing bluetooth from s pen is an idiotic decision, s pen is now just a dumb stylus with no innovation. going to keep my s23 ultra for many years to come.",negative,Camera,Galaxy Models / S23-S24-S25 Series,0,S-Pen Bluetooth Feature Loyalists,0.44455064451945886,0.0745931335914896
UgxkbVBQa5sacXTqYL94AaABAg.ADbghSny_44ADbhsZ88jCr,s24 ultra is honestly an amazing phone and probably better than the s25. not much improvement between them so i'd say go with whatever's cheaper,positive,Price / Value,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.5679207864396575,0.37748456369564903
UgwEkAXMDq04sk9fVGB4AaABAg,when ui7 update available ?? 0 44,neutral,AI / Gemini,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.24173419953533964,0.004816938986657485
UgwEkAXMDq04sk9fVGB4AaABAg.ADbgec5mA9JADcO0CXPJR7,expected by end of 1 quarter for most devices.,neutral,Other,Buying Decision / Value Discussion,2,General Mobile Discussion Audience,0.41186597563028304,-0.1985104670202044
Ugy0Rpv04jUY5NB-SMJ4AaABAg,"if i had a choice between the s24 ultra and the s25 ultra in 2025, i would choose the s24 ultra. i am a user of the s24 ultra, and i cannot imagine the s pen without gestures, no improvements, such a downgrade. what a shame, samsung...",negative,S-Pen / Features,Fake Products / Screen / Camera Concerns,1,Galaxy Upgrade-Cycle Followers,0.5406506249040687,0.602875370551824
UgxtD_o0XVGR50h_j4N4AaABAg,respect stay blessed and stay safe,positive,Other,S25 vs S24 / iPhone Pro Max Comparison,2,General Mobile Discussion Audience,0.3799879480480238,-0.14434903610738173
Ugwr1Hnggy4SU_FUFGh4AaABAg,"what a shame... i was like oh, xiaomi vive and some other phones are much better than s24u, they gotta do something and they ll become the best again . now im fully convinced chinese phones are actually becoming better than samsung, apple et. literally the same as the s24 ultra, the only hardware difference is ultrawide cam which is useless lol and a new chip yeah, doesn't affect anything at all . ridiculous. it even sounds funny we put the same last year cams which were already worse than many other models , last year battery, last year charging speed, last year screen and so on, but we changed the design to make it look even cheaper and added a ton of new useless ai features!!! bravo!!! im really disappointed, guess s24u which im currently using is my last samsung phone",negative,Battery / Charging,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.6469310901062405,-0.13309232270295257
Ugyj8L4k81valM4n5eV4AaABAg,"just boring to see the design still same as last year , or even several years you might follow like apple mark zuckerberg will making of fun of you s25 ultra about there is no biggest new innovation from the back design",positive,Design / Build,Buying Decision / Value Discussion,1,Galaxy Upgrade-Cycle Followers,0.48313929130037214,0.10536002932555152
UgzqV9nY96C-stZmyI94AaABAg,is is samsung launch or google gemini s,neutral,AI / Gemini,"AI, Battery, Camera and Feature Discussion",3,Samsung-Apple Brand Debaters - Buying Decision / Value Discussion,0.21209970943629944,-0.12834561689937893
Ugzi9M4TV38As05xLQh4AaABAg,i think i'll hold my s24 for the next year,neutral,Design / Build,Upgrade Cycle / Yearly Phone Changes,2,General Mobile Discussion Audience,0.24365418892463583,0.13728715075664488
UgwoPe2OTlU8I26X-Gl4AaABAg,everybody knows it never works the way they present it. so why bother?,negative,Design / Build,General Samsung / Apple Discussion,2,General Mobile Discussion Audience,0.2277060308655815,-0.11728433084786792
UgxJH1ngFCNfQOOMB3t4AaABAg,i got z fold 6 in september 2024.. will use for atleast 2 years..and if battery supports i might use it for one more year extra..,positive,Battery / Charging,Galaxy Models / S23-S24-S25 Series,2,General Mobile Discussion Audience,0.2249202144788704,-0.06280668351916863
UgyF_aJQpfSnaaSHqDt4AaABAg,the most powerful engine in every generation my 1st phone was s2,positive,Battery / Charging,"AI, Battery, Camera and Feature Discussion",6,Phone Buying and Value Seekers,0.35381763063984994,-0.2757733471756584
UgzQmqxS5Y9sF2kMuT94AaABAg,i was only going to upgrade from the s23 ultra 1tb to the s25 16gb ram version but that version is not for the uk i don't want another 12gb ram phone to buy because i play loads heavy games on my phone . i'll keep my s23 ultra for another year. .,positive,Price / Value,Upgrade Cycle / Yearly Phone Changes,1,Galaxy Upgrade-Cycle Followers,0.5024229141228828,0.23263070211078019
UgyhngLS46FzKEP9xdB4AaABAg,will your updates break the s25 like you broke the s23,negative,Software / One UI,General Samsung / Apple Discussion,1,Galaxy Upgrade-Cycle Followers,0.35211142996414235,0.23192971716281638
